"record_type"	"stage"	"fixture"	"engine"	"check"	"coefficient"	"expected"	"observed"	"status"	"detail"	"solver_status"	"solver_objective"	"max_residual"	"ray"	"t"	"direct_objective"	"compiled_objective"	"direct_delta"	"compiled_delta"	"retained_rows"	"design_columns"	"trials_sum"	"active_weight_sum"	"detector_outcome"	"detector_class"	"warnings"	"error"	"record_id"
"objective"	"objective-rays"	"mu_quasi_expanded"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000088817841970012523"	"PASS"					"quasi_expanded"	"0.5"	"3.2826022978403167"	"3.2826022978403175"	"-0.87628078551935484"	"-0.87628078551935396"									"s0a3-0244"
"objective"	"objective-rays"	"mu_quasi_expanded"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000044408920985006262"	"PASS"					"quasi_expanded"	"1"	" 2.639341111192782"	"2.6393411111927825"	"-1.5195419721668895"	"-1.519541972166889"									"s0a3-0245"
"objective"	"objective-rays"	"mu_quasi_expanded"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000044408920985006262"	"PASS"					"quasi_expanded"	"2"	"1.8940064052917811"	"1.8940064052917807"	"-2.2648766780678904"	"-2.2648766780678908"									"s0a3-0246"
"objective"	"objective-rays"	"mu_quasi_expanded"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"quasi_expanded"	"4"	"1.4588940727911295"	"1.4588940727911295"	"-2.699989010568542"	"-2.699989010568542"									"s0a3-0247"
"objective"	"objective-rays"	"mu_quasi_expanded"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"quasi_expanded"	"8"	"1.3876359866114736"	"1.3876359866114736"	"-2.7712470967481977"	"-2.7712470967481977"									"s0a3-0248"
"objective"	"objective-rays"	"mu_quasi_expanded"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000044408920985006262"	"PASS"					"quasi_expanded"	"16"	"1.3862948112605644"	" 1.386294811260564"	"-2.7725882720991071"	"-2.7725882720991075"									"s0a3-0249"
"gate"	"objective-rays"	"mu_quasi_expanded"	"drmTMB_compiled_vs_direct"	"ray_verdict"		"non_worsening_and_strict"	"max_compiled_step=-0.0013411753509096069; max_direct_step=-0.0013411753509091628; compiled_improvement=2.7725882720991075; direct_improvement=2.7725882720991071"	"PASS"					"quasi_expanded"														"s0a3-0250"
"gate"	"binomial-core"	"mu_quasi_grouped"	"base_qr"	"design_rank"		"full_rank"	"full_rank"	"PASS"	"rank=2; p=2"										"3"	"2"	"6"	"3"					"s0a3-0251"
"fit"	"binomial-core"	"mu_quasi_grouped"	"drmTMB_ML"	"coefficient"	"(Intercept)"		"-0.000000000000000022139477797021177"	"RECORDED"	"convergence=0; message=relative convergence (4); objective=0.69314718072643255; max_gradient=0.00000000016648736387776066; pdHess=TRUE"										"3"	"2"	"6"	"3"					"s0a3-0252"
"fit"	"binomial-core"	"mu_quasi_grouped"	"drmTMB_ML"	"coefficient"	"x"		"23.902396063092372"	"RECORDED"	"convergence=0; message=relative convergence (4); objective=0.69314718072643255; max_gradient=0.00000000016648736387776066; pdHess=TRUE"										"3"	"2"	"6"	"3"					"s0a3-0253"
"fit"	"binomial-core"	"mu_quasi_grouped"	"glm"	"coefficient"	"(Intercept)"		"-0.000000000000000085417015456453678"	"RECORDED"	"converged=TRUE; deviance=0.0000000003329749809141785"										"3"	"2"	"6"	"3"					"s0a3-0254"
"fit"	"binomial-core"	"mu_quasi_grouped"	"glm"	"coefficient"	"x"		"23.902396062925884"	"RECORDED"	"converged=TRUE; deviance=0.0000000003329749809141785"										"3"	"2"	"6"	"3"					"s0a3-0255"
"fit"	"binomial-core"	"mu_quasi_grouped"	"brglm2_mean_bias_reduction"	"coefficient"	"(Intercept)"		"0.0000000000000002349349808784647"	"RECORDED"	"converged=TRUE; deviance= 1.162636281954389"										"3"	"2"	"6"	"3"					"s0a3-0256"
"fit"	"binomial-core"	"mu_quasi_grouped"	"brglm2_mean_bias_reduction"	"coefficient"	"x"		"1.8552068174230791"	"RECORDED"	"converged=TRUE; deviance= 1.162636281954389"										"3"	"2"	"6"	"3"					"s0a3-0257"
"oracle"	"binomial-core"	"mu_quasi_grouped"	"ROI_lpsolve_cone"	"improving_cone"		"feasible"	"feasible"	"PASS"	"solution=(Intercept)=0;x=               0.5; B_source=1,3; E_source=2; max_abs_colsums=                 2; tau_B=0.00000001; tau_E=0.00000001; tau_c=0.00000001; certificate_resid_D=NA; certificate_min_u=NA; certificate_tau_D=NA; message=1 | list(c(0, 0.5)) | list(c(1, 0, 0, 0, 0, 0, 0)) | list(objfrom = c(0, 0), objtill = c(1e+30, 1e+30)) | list(duals = c(0, 0, 0, 0, 0, 0), dualsfrom = c(-1e+30, -1e+30, -1e+30, 0, 0, -1e+30), dualstill = c(1e+30, 1e+30, 1e+30, 1e+30, 0, 1e+30)) | 1 | 0"	"0"	"0"	"0"							"3"	"2"							"s0a3-0258"
"oracle"	"binomial-core"	"mu_quasi_grouped"	"ROI_lpsolve_strict_margin"	"separation_class"		"quasi_complete"	"quasi_complete"	"PASS"	"delta=0; solution=0,0,0,0,0; message=1 | list(c(0, 0, 0, 0, 0)) | list(c(1, 0, 0, -0.5, -0.5, 0, 0, 0, 0, 0, 0, 0, 0)) | list(objfrom = c(-1e+30, -1e+30, -1e+30, -1e+30, -1e+30), objtill = c(0, 0, 0, 0, 1e+30)) | list(duals = c(0, 0, -0.5, -0.5, 0, 0, 0, 0, 0, 0, 0, 0), dualsfrom = c(0, -1e+30, 0, 0, -1e+30, -1e+30, -1e+30, 0, -1e+30, -1e+30, 0, -1e+30), dualstill = c(1, 1e+30, 0, 0, 1e+30, 1e+30, 1e+30, 0.5, 1e+30, 1e+30, 0.5, 1e+30)) | 3 | 0"	"0"	"0"	"0"															"s0a3-0259"
"oracle"	"binomial-core"	"mu_quasi_grouped"	"ROI_lpsolve_cone"	"sign_negative"	"(Intercept)"	"unresolved"	"unresolved"	"PASS"	"solution=(Intercept)=                NA;x=                NA; message=0 | list(c(NA, NA)) | list(c(NA, NA, NA, NA, NA))"	"1"																	"s0a3-0260"
"oracle"	"binomial-core"	"mu_quasi_grouped"	"ROI_lpsolve_cone"	"sign_zero"	"(Intercept)"	"feasible"	"feasible"	"PASS"	"solution=(Intercept)=0;x=               0.5; message=1 | list(c(0, 0.5)) | list(c(1, 0, 0, 0, 0, 0, 0, 0)) | list(objfrom = c(0, 0), objtill = c(1e+30, 1e+30)) | list(duals = c(0, 0, 0, 0, 0, 0, 0), dualsfrom = c(-1e+30, -1e+30, -1e+30, 0, -1e+30, 0, -1e+30), dualstill = c(1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 0, 1e+30)) | 1 | 0"	"0"	"0"	"0"															"s0a3-0261"
"oracle"	"binomial-core"	"mu_quasi_grouped"	"ROI_lpsolve_cone"	"sign_positive"	"(Intercept)"	"unresolved"	"unresolved"	"PASS"	"solution=(Intercept)=                NA;x=                NA; message=0 | list(c(NA, NA)) | list(c(NA, NA, NA, NA, NA))"	"1"																	"s0a3-0262"
"oracle"	"binomial-core"	"mu_quasi_grouped"	"ROI_lpsolve_cone"	"coefficient_sign_feasibility"	"(Intercept)"	"negative=FALSE;zero=TRUE;positive=FALSE"	"negative=FALSE;zero=TRUE;positive=FALSE"	"PASS"																			"s0a3-0263"
"oracle"	"binomial-core"	"mu_quasi_grouped"	"ROI_lpsolve_cone"	"sign_negative"	"x"	"unresolved"	"unresolved"	"PASS"	"solution=(Intercept)=                NA;x=                NA; message=0 | list(c(NA, NA)) | list(c(NA, NA, NA, NA, NA))"	"1"																	"s0a3-0264"
"oracle"	"binomial-core"	"mu_quasi_grouped"	"ROI_lpsolve_cone"	"sign_zero"	"x"	"unresolved"	"unresolved"	"PASS"	"solution=(Intercept)=                NA;x=                NA; message=0 | list(c(NA, NA)) | list(c(NA, NA, NA, NA, NA))"	"1"																	"s0a3-0265"
"oracle"	"binomial-core"	"mu_quasi_grouped"	"ROI_lpsolve_cone"	"sign_positive"	"x"	"feasible"	"feasible"	"PASS"	"solution=(Intercept)=0;x=                 1; message=1 | list(c(0, 1)) | list(c(1, 0, 0, 0, 0, 0, 0, 0)) | list(objfrom = c(0, 0), objtill = c(1e+30, 1e+30)) | list(duals = c(0, 0, 0, 0, 0, 0, 0), dualsfrom = c(-1e+30, -1e+30, -1e+30, -1e+30, 0.5, 0, -1e+30), dualstill = c(1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 0, 1e+30)) | 2 | 0"	"0"	"0"	"0"															"s0a3-0266"
"oracle"	"binomial-core"	"mu_quasi_grouped"	"ROI_lpsolve_cone"	"coefficient_sign_feasibility"	"x"	"negative=FALSE;zero=FALSE;positive=TRUE"	"negative=FALSE;zero=FALSE;positive=TRUE"	"PASS"																			"s0a3-0267"
"detector"	"binomial-core"	"mu_quasi_grouped"	"detectseparation"	"separation_class"		"quasi_complete"	"quasi_complete"	"PASS"															"TRUE"	"quasi_complete"			"s0a3-0268"
"detector"	"binomial-core"	"mu_quasi_grouped"	"detectseparation"	"coefficient_compatibility"	"(Intercept)"	"feasible_indicator"	"0 -> zero"	"PASS"															"TRUE"	"quasi_complete"			"s0a3-0269"
"detector"	"binomial-core"	"mu_quasi_grouped"	"detectseparation"	"coefficient_compatibility"	"x"	"feasible_indicator"	"Inf -> positive"	"PASS"															"TRUE"	"quasi_complete"			"s0a3-0270"
"gate"	"objective-rays"	"mu_quasi_grouped"	"drmTMB_compiled"	"parameter_mapping"		"all_true"	"length=TRUE;free_names=TRUE;coefficient_names=TRUE;par_list_values=TRUE"	"PASS"																			"s0a3-0271"
"objective"	"objective-rays"	"mu_quasi_grouped"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"quasi_grouped"	"0"	" 3.465735902799727"	"3.4657359027997261"	"0"	"0"									"s0a3-0272"
"objective"	"objective-rays"	"mu_quasi_grouped"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000088817841970012523"	"PASS"					"quasi_grouped"	"0.5"	"2.5894551172803721"	"2.5894551172803721"	"-0.87628078551935484"	"-0.87628078551935396"									"s0a3-0273"
"objective"	"objective-rays"	"mu_quasi_grouped"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000088817841970012523"	"PASS"					"quasi_grouped"	"1"	"1.9461939306328366"	"1.9461939306328366"	"-1.5195419721668904"	"-1.5195419721668895"									"s0a3-0274"
"objective"	"objective-rays"	"mu_quasi_grouped"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000044408920985006262"	"PASS"					"quasi_grouped"	"2"	"1.2008592247318357"	"1.2008592247318353"	"-2.2648766780678913"	"-2.2648766780678908"									"s0a3-0275"
"objective"	"objective-rays"	"mu_quasi_grouped"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000088817841970012523"	"PASS"					"quasi_grouped"	"4"	"0.76574689223118431"	"0.7657468922311842"	"-2.6999890105685429"	"-2.699989010568542"									"s0a3-0276"
"objective"	"objective-rays"	"mu_quasi_grouped"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000088817841970012523"	"PASS"					"quasi_grouped"	"8"	"0.69448880605152818"	"0.6944888060515283"	"-2.7712470967481986"	"-2.7712470967481977"									"s0a3-0277"
"objective"	"objective-rays"	"mu_quasi_grouped"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000088817841970012523"	"PASS"					"quasi_grouped"	"16"	"0.69314763070061902"	"0.69314763070061891"	"-2.772588272099108"	"-2.7725882720991071"									"s0a3-0278"
"gate"	"objective-rays"	"mu_quasi_grouped"	"drmTMB_compiled_vs_direct"	"ray_verdict"		"non_worsening_and_strict"	"max_compiled_step=-0.0013411753509093849; max_direct_step=-0.0013411753509091628; compiled_improvement=2.7725882720991071; direct_improvement= 2.772588272099108"	"PASS"					"quasi_grouped"														"s0a3-0279"
"gate"	"binomial-core"	"rank_deficient_control"	"base_qr"	"design_rank"		"rank_deficient"	"rank_deficient"	"PASS"	"rank=2; p=3"										"6"	"3"	"6"	"6"					"s0a3-0280"
"fit"	"binomial-core"	"rank_deficient_control"	"drmTMB_ML"	"coefficient"	"(Intercept)"		"0"	"RECORDED"	"convergence=0; message=both X-convergence and relative convergence (5); objective=4.1588830833596715; max_gradient=0; pdHess=FALSE"										"6"	"3"	"6"	"6"			"NaNs produced | NA"		"s0a3-0281"
"fit"	"binomial-core"	"rank_deficient_control"	"drmTMB_ML"	"coefficient"	"x"		"0"	"RECORDED"	"convergence=0; message=both X-convergence and relative convergence (5); objective=4.1588830833596715; max_gradient=0; pdHess=FALSE"										"6"	"3"	"6"	"6"			"NaNs produced | NA"		"s0a3-0282"
"fit"	"binomial-core"	"rank_deficient_control"	"drmTMB_ML"	"coefficient"	"twox"		"0"	"RECORDED"	"convergence=0; message=both X-convergence and relative convergence (5); objective=4.1588830833596715; max_gradient=0; pdHess=FALSE"										"6"	"3"	"6"	"6"			"NaNs produced | NA"		"s0a3-0283"
"fit"	"binomial-core"	"rank_deficient_control"	"glm"	"coefficient"	"(Intercept)"		"0.000000000000000036950792562241366"	"RECORDED"	"converged=TRUE; deviance= 8.317766166719343"										"6"	"3"	"6"	"6"					"s0a3-0284"
"fit"	"binomial-core"	"rank_deficient_control"	"glm"	"coefficient"	"x"		"0.000000000000000028549731614571176"	"RECORDED"	"converged=TRUE; deviance= 8.317766166719343"										"6"	"3"	"6"	"6"					"s0a3-0285"
"fit"	"binomial-core"	"rank_deficient_control"	"glm"	"coefficient"	"twox"			"RECORDED"	"converged=TRUE; deviance= 8.317766166719343"										"6"	"3"	"6"	"6"					"s0a3-0286"
"fit"	"binomial-core"	"rank_deficient_control"	"brglm2_mean_bias_reduction"	"coefficient"	"(Intercept)"		"-0.00000000000000012183209137001665"	"RECORDED"	"converged=TRUE; deviance=8.3177661667193448"										"6"	"3"	"6"	"6"					"s0a3-0287"
"fit"	"binomial-core"	"rank_deficient_control"	"brglm2_mean_bias_reduction"	"coefficient"	"x"		"-0.00000000000000022836343549218087"	"RECORDED"	"converged=TRUE; deviance=8.3177661667193448"										"6"	"3"	"6"	"6"					"s0a3-0288"
"fit"	"binomial-core"	"rank_deficient_control"	"brglm2_mean_bias_reduction"	"coefficient"	"twox"			"RECORDED"	"converged=TRUE; deviance=8.3177661667193448"										"6"	"3"	"6"	"6"					"s0a3-0289"
"gate"	"binomial-core"	"rank_deficient_control"	"harness"	"separation_not_run"		"not_run"	"not_run"	"PASS"																			"s0a3-0290"
"gate"	"binomial-core"	"all_core"	"harness"	"core_verdict"		"PASS"	"PASS"	"PASS"	"=TRUE;=TRUE;=TRUE;=TRUE;=TRUE;=TRUE;=TRUE;=TRUE;=TRUE;=TRUE"																		"s0a3-0291"
"gate"	"exact-row-controls"	"mu_zero_weight"	"base_qr"	"design_rank"		"full_rank"	"full_rank"	"PASS"	"rank=2; p=2"										"4"	"2"	"4"	"4"					"s0a3-0292"
"fit"	"binomial-core"	"mu_zero_weight"	"drmTMB_ML"	"coefficient"	"(Intercept)"		"135.71285077854137"	"RECORDED"	"convergence=0; message=X-convergence (3); objective=0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001168938504760945; max_gradient=0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001168938504760945; pdHess=FALSE"										"4"	"2"	"4"	"4"			"NA/NaN function evaluation | `drmTMB()` escalated `stats::nlminb()` to the \"robust\" optimizer preset to
reach convergence.
ℹ An earlier preset errored or did not converge; inspect
  `fit$optimizer_attempts`. | NA"		"s0a3-0293"
"fit"	"binomial-core"	"mu_zero_weight"	"drmTMB_ML"	"coefficient"	"x"		"844.75296334459608"	"RECORDED"	"convergence=0; message=X-convergence (3); objective=0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001168938504760945; max_gradient=0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001168938504760945; pdHess=FALSE"										"4"	"2"	"4"	"4"			"NA/NaN function evaluation | `drmTMB()` escalated `stats::nlminb()` to the \"robust\" optimizer preset to
reach convergence.
ℹ An earlier preset errored or did not converge; inspect
  `fit$optimizer_attempts`. | NA"		"s0a3-0294"
"fit"	"binomial-core"	"mu_zero_weight"	"glm"	"coefficient"	"(Intercept)"		"-0.000000090706475109567557"	"RECORDED"	"converged=TRUE; deviance=0.00000000035673686225664774"										"4"	"2"	"4"	"4"			"glm.fit: fitted probabilities numerically 0 or 1 occurred"		"s0a3-0295"
"fit"	"binomial-core"	"mu_zero_weight"	"glm"	"coefficient"	"x"		"23.140320932684499"	"RECORDED"	"converged=TRUE; deviance=0.00000000035673686225664774"										"4"	"2"	"4"	"4"			"glm.fit: fitted probabilities numerically 0 or 1 occurred"		"s0a3-0296"
"fit"	"binomial-core"	"mu_zero_weight"	"brglm2_mean_bias_reduction"	"coefficient"	"(Intercept)"		"0.00000000000000027868209632171716"	"RECORDED"	"converged=TRUE; deviance=1.7525055277163279"										"4"	"2"	"4"	"4"					"s0a3-0297"
"fit"	"binomial-core"	"mu_zero_weight"	"brglm2_mean_bias_reduction"	"coefficient"	"x"		"1.0040769564476644"	"RECORDED"	"converged=TRUE; deviance=1.7525055277163279"										"4"	"2"	"4"	"4"					"s0a3-0298"
"oracle"	"exact-row-controls"	"mu_zero_weight"	"ROI_lpsolve_cone"	"improving_cone"		"feasible"	"feasible"	"PASS"	"solution=(Intercept)=0;x=0.16666666666666669; B_source=1,2,3,4; E_source=; max_abs_colsums=                 6; tau_B=0.00000001; tau_E=0.00000001; tau_c=0.00000001; certificate_resid_D=NA; certificate_min_u=NA; certificate_tau_D=NA; message=1 | list(c(0, 0.166666666666667)) | list(c(1, 0, 0, 0, 0, 0, 0, 0)) | list(objfrom = c(0, 0), objtill = c(1e+30, 1e+30)) | list(duals = c(0, 0, 0, 0, 0, 0, 0), dualsfrom = c(-1e+30, -1e+30, -1e+30, -1e+30, 1.11022302462516e-16, -0.166666666666667, -1e+30), dualstill = c(1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 0.166666666666667, 1e+30)) | 1 | 0"	"0"	"0"	"0"							"4"	"2"							"s0a3-0299"
"oracle"	"exact-row-controls"	"mu_zero_weight"	"ROI_lpsolve_strict_margin"	"separation_class"		"complete"	"complete"	"PASS"	"delta=0.99999999999999989; solution=0,0.99999999999999989,0,0,0.99999999999999989; message=1 | list(c(0, 1, 0, 0, 1)) | list(c(1, 0, -1, 0, 0, 1, -2, 0, 0, -2, 0)) | list(objfrom = c(-1e+30, -1, -1e+30, -1e+30, 0), objtill = c(2, 0, 2, 2, 1e+30)) | list(duals = c(0, -1, 0, 0, 1, -2, 0, 0, -2, 0), dualsfrom = c(-1e+30, 0, -0.666666666666667, -1e+30, 0, 0, -1e+30, -1e+30, -1e+30, -1e+30), dualstill = c(1e+30, 1, 0, 1e+30, 1e+30, 0.5, 1e+30, 1e+30, 0.5, 1e+30)) | 3 | 0"	"0"	"0.99999999999999989"	"0"															"s0a3-0300"
"oracle"	"exact-row-controls"	"mu_zero_weight"	"ROI_lpsolve_cone"	"sign_negative"	"(Intercept)"	"feasible"	"feasible"	"PASS"	"solution=(Intercept)=                -1;x=0.99999999999999989; message=1 | list(c(-1, 1)) | list(c(1, 0, 0, 0, 0, 0, 0, 0, 0)) | list(objfrom = c(0, 0), objtill = c(1e+30, 1e+30)) | list(duals = c(0, 0, 0, 0, 0, 0, 0, 0), dualsfrom = c(-1e+30, -1e+30, -0.49999999999968, -1e+30, -1e+30, -1e+30, -1e+30, -1e+30), dualstill = c(1e+30, 1e+30, 1e+30, 1e+30, 1e+30, -0.166666666666667, 1e+30, 1e+30)) | 3 | 0"	"0"	"0"	"0.00000000000000011102230246251565"															"s0a3-0301"
"oracle"	"exact-row-controls"	"mu_zero_weight"	"ROI_lpsolve_cone"	"sign_zero"	"(Intercept)"	"feasible"	"feasible"	"PASS"	"solution=(Intercept)=0;x=0.16666666666666669; message=1 | list(c(0, 0.166666666666667)) | list(c(1, 0, 0, 0, 0, 0, 0, 0, 0)) | list(objfrom = c(0, 0), objtill = c(1e+30, 1e+30)) | list(duals = c(0, 0, 0, 0, 0, 0, 0, 0), dualsfrom = c(-1e+30, -1e+30, -1e+30, -1e+30, 1.11022302462516e-16, -1e+30, 0, -1e+30), dualstill = c(1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 0, 1e+30)) | 1 | 0"	"0"	"0"	"0"															"s0a3-0302"
"oracle"	"exact-row-controls"	"mu_zero_weight"	"ROI_lpsolve_cone"	"sign_positive"	"(Intercept)"	"feasible"	"feasible"	"PASS"	"solution=(Intercept)=                 1;x=0.99999999999999989; message=1 | list(c(1, 1)) | list(c(1, 0, 0, 0, 0, 0, 0, 0, 0)) | list(objfrom = c(0, 0), objtill = c(1e+30, 1e+30)) | list(duals = c(0, 0, 0, 0, 0, 0, 0, 0), dualsfrom = c(-1e+30, -0.5, -1e+30, -1e+30, -1e+30, 0.166666666666667, -1e+30, -1e+30), dualstill = c(1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30)) | 3 | 0"	"0"	"0"	"0.00000000000000011102230246251565"															"s0a3-0303"
"oracle"	"exact-row-controls"	"mu_zero_weight"	"ROI_lpsolve_cone"	"coefficient_sign_feasibility"	"(Intercept)"	"negative=TRUE;zero=TRUE;positive=TRUE"	"negative=TRUE;zero=TRUE;positive=TRUE"	"PASS"																			"s0a3-0304"
"oracle"	"exact-row-controls"	"mu_zero_weight"	"ROI_lpsolve_cone"	"sign_negative"	"x"	"unresolved"	"unresolved"	"PASS"	"solution=(Intercept)=                NA;x=                NA; message=0 | list(c(NA, NA)) | list(c(NA, NA, NA, NA, NA, NA))"	"1"																	"s0a3-0305"
"oracle"	"exact-row-controls"	"mu_zero_weight"	"ROI_lpsolve_cone"	"sign_zero"	"x"	"unresolved"	"unresolved"	"PASS"	"solution=(Intercept)=                NA;x=                NA; message=0 | list(c(NA, NA)) | list(c(NA, NA, NA, NA, NA, NA))"	"1"																	"s0a3-0306"
"oracle"	"exact-row-controls"	"mu_zero_weight"	"ROI_lpsolve_cone"	"sign_positive"	"x"	"feasible"	"feasible"	"PASS"	"solution=(Intercept)=0;x=                 1; message=1 | list(c(0, 1)) | list(c(1, 0, 0, 0, 0, 0, 0, 0, 0)) | list(objfrom = c(0, 0), objtill = c(1e+30, 1e+30)) | list(duals = c(0, 0, 0, 0, 0, 0, 0, 0), dualsfrom = c(-1e+30, -1e+30, -1e+30, -1e+30, -1e+30, 0.166666666666667, -1, -1e+30), dualstill = c(1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1, 1e+30)) | 2 | 0"	"0"	"0"	"0"															"s0a3-0307"
"oracle"	"exact-row-controls"	"mu_zero_weight"	"ROI_lpsolve_cone"	"coefficient_sign_feasibility"	"x"	"negative=FALSE;zero=FALSE;positive=TRUE"	"negative=FALSE;zero=FALSE;positive=TRUE"	"PASS"																			"s0a3-0308"
"detector"	"exact-row-controls"	"mu_zero_weight"	"detectseparation"	"separation_class"		"complete"	"complete"	"PASS"															"TRUE"	"complete"			"s0a3-0309"
"detector"	"exact-row-controls"	"mu_zero_weight"	"detectseparation"	"coefficient_compatibility"	"(Intercept)"	"feasible_indicator"	"-Inf -> negative"	"PASS"															"TRUE"	"complete"			"s0a3-0310"
"detector"	"exact-row-controls"	"mu_zero_weight"	"detectseparation"	"coefficient_compatibility"	"x"	"feasible_indicator"	"Inf -> positive"	"PASS"															"TRUE"	"complete"			"s0a3-0311"
"gate"	"exact-row-controls"	"mu_zero_weight"	"drmTMB_fitted_spec"	"exact_active_specification"		"all_true"	"X=TRUE;X_names=TRUE;y=TRUE;trials=TRUE;weights=TRUE;offset=TRUE"	"PASS"											"4"	"2"	"4"	"4"					"s0a3-0312"
"gate"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled"	"parameter_mapping"		"all_true"	"length=TRUE;free_names=TRUE;coefficient_names=TRUE;par_list_values=TRUE"	"PASS"																			"s0a3-0313"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_negative"	"0"	"2.7725887222397811"	"2.7725887222397811"	"0"	"0"									"s0a3-0314"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000022204460492503131"	"PASS"					"centered_intercept_negative"	"0.5"	"0.95579327443816109"	"0.9557932744381612"	"-1.8167954478016202"	"-1.8167954478016199"									"s0a3-0315"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_negative"	"1"	"0.41715173915482484"	"0.41715173915482506"	"-2.3554369830849562"	"-2.3554369830849562"									"s0a3-0316"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_negative"	"2"	"0.13192478021765028"	"0.13192478021765025"	"-2.6406639420221309"	"-2.6406639420221309"									"s0a3-0317"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_negative"	"4"	"0.01816221836591881"	"0.018162218365918824"	"-2.7544265038738622"	"-2.7544265038738622"									"s0a3-0318"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_negative"	"8"	"0.00033540644839836993"	"0.00033540644839846398"	"-2.7722533157913829"	"-2.7722533157913829"									"s0a3-0319"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_negative"	"16"	"0.0000001125351684099591"	"0.00000011253516838717968"	"-2.7725886097046128"	"-2.7725886097046128"									"s0a3-0320"
"gate"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"ray_verdict"		"non_worsening_and_strict"	"max_compiled_step=-0.00033529391323007681; max_direct_step=-0.00033529391322995999; compiled_improvement=2.7725886097046128; direct_improvement=2.7725886097046128"	"PASS"					"centered_intercept_negative"														"s0a3-0321"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_zero"	"0"	"2.7725887222397811"	"2.7725887222397811"	"0"	"0"									"s0a3-0322"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_zero"	"0.5"	" 1.574677343396659"	" 1.574677343396659"	"-1.1979113788431222"	"-1.1979113788431222"									"s0a3-0323"
